run,arm,rec,seed,test_mrr_all,n_all,mrr_interactions,n_interactions,mrr_cue_events,mrr_novel,n_novel,mrr_recurring,n_recurring,mrr_cue_known,mrr_cue_unknown,oracle_permitted,oracle_latent,chance,oracle_permitted_novel,oracle_permitted_recurring
synth_gen_s1_gru_recon_s43,gru-ordinary,on,43,0.26313755461731386,9000,0.26467462836428707,8723,0.21473360409440256,0.0672629008860291,5400,0.5854761114767133,3323,0.2584117453965466,0.5078689514586447,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_gru_recon_s44,gru-ordinary,on,44,0.2723830019807053,9000,0.2741184154994434,8723,0.21773313871734026,0.06573693611040013,5400,0.6127461581117916,3323,0.2683025305333373,0.49995533674038106,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_gru_recon_s45,gru-ordinary,on,45,0.2688697051367764,9000,0.2702596817714182,8723,0.22509798606103554,0.06696543574715587,5400,0.6006204788015165,3323,0.2643335596257415,0.500377228469292,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_gru_recon_s46,gru-ordinary,on,46,0.27853483808120577,9000,0.27942998658955476,8723,0.25034573902587004,0.06742260732360982,5400,0.6239499528959356,3323,0.2736573516941529,0.5035874621626044,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_gru_recon_s47,gru-ordinary,on,47,0.2784080919044558,9000,0.2806364591656127,8723,0.20823463479589482,0.06719569733177254,5400,0.6274857260638181,3323,0.2749635267382272,0.5009223831952287,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recoff_s43,identity-maps,off,43,0.20501085370590427,9000,0.20670991931790383,8723,0.15150562145510227,0.13603751948154771,5400,0.32155522750819066,3323,0.20627189700150358,0.22371878588716232,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recoff_s44,identity-maps,off,44,0.19937589858064167,9000,0.19928488485266452,8723,0.20224200958838437,0.1331106142568807,5400,0.30682056382264117,3323,0.19896561185231912,0.21168259076561918,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recoff_s45,identity-maps,off,45,0.21041953204775715,9000,0.21271216643955945,8723,0.13822224035212038,0.13652540627983348,5400,0.3365185175868722,3323,0.21230702988468608,0.22844404435117188,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recoff_s46,identity-maps,off,46,0.20572986821552505,9000,0.20737810668916506,8723,0.15382523209436397,0.13547749314255,5400,0.3242193083598605,3323,0.20683798751838695,0.22835150133892212,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recoff_s47,identity-maps,off,47,0.20943999928566767,9000,0.210149821997659,8723,0.18708699020010758,0.13007871421690487,5400,0.3402683841451378,3323,0.20853691838204308,0.2727805633090634,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recon_s43,identity-maps,on,43,0.2773773868595828,9000,0.27975769870929823,8723,0.2024190465524808,0.06734173077039791,5400,0.6249416369789527,3323,0.27386923117776246,0.5084130771941388,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recon_s44,identity-maps,on,44,0.27673488917406713,9000,0.2781743932365152,8723,0.2314035031208752,0.06715306713675043,5400,0.6210919860558741,3323,0.2728116738330008,0.4864144197547152,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recon_s45,identity-maps,on,45,0.2752197484541669,9000,0.27720454665821054,8723,0.21271651836798522,0.06560290267733208,5400,0.6210651778639716,3323,0.2714477407929458,0.5007473643669375,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recon_s46,identity-maps,on,46,0.2734797875040372,9000,0.27503863122769406,8723,0.22439027919552212,0.06682053449871872,5400,0.61340087087153,3323,0.26915477781661296,0.5035148385693978,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_identity_recon_s47,identity-maps,on,47,0.2792748533818145,9000,0.2811331348986351,8723,0.22075575709579898,0.0676824654144564,5400,0.627998502101333,3323,0.2755395331296144,0.49833856614864724,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recoff_s43,node-frame,off,43,0.20656358419750478,9000,0.20869328748775406,8723,0.1394971517034811,0.13249942224753616,5400,0.33251118465813523,3323,0.20785213931379382,0.24135595448025673,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recoff_s44,node-frame,off,44,0.2113020530238256,9000,0.21305229697373326,8723,0.15618516502727584,0.13659778147748478,5400,0.3372937606149435,3323,0.21294749689442333,0.2171217941173473,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recoff_s45,node-frame,off,45,0.20756597963498552,9000,0.20958364172536503,8723,0.14402783373469405,0.13491210440754342,5400,0.3309276987570343,3323,0.20858092079882182,0.24852034838894455,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recoff_s46,node-frame,off,46,0.20789711949567102,9000,0.21060310698090715,8723,0.12268293598045572,0.13543201619844691,5400,0.33275895718412274,3323,0.21029798302474947,0.22245139064832634,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recoff_s47,node-frame,off,47,0.21096098690536658,9000,0.21260890174138514,8723,0.15906654244836327,0.1357732165911759,5400,0.33746978040859243,3323,0.21182046192553453,0.24322484783268034,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recon_s43,node-frame,on,43,0.2765764086492114,9000,0.2780540370924756,8723,0.2300444486831696,0.0671197308917894,5400,0.6208302193024382,3323,0.2722438317495329,0.5036704126010833,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recon_s44,node-frame,on,44,0.26651813789449186,9000,0.26804841647964694,8723,0.21832817364067345,0.06622750828595707,5400,0.5960149841130883,3323,0.2619748707450266,0.5038905759646305,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recon_s45,node-frame,on,45,0.2766738923741972,9000,0.2779797145105358,8723,0.23555228047787088,0.06739740697187876,5400,0.6201838856537042,3323,0.2724806027998832,0.49151599755798175,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recon_s46,node-frame,on,46,0.2645145122400378,9000,0.26582555283733444,8723,0.22322856592155899,0.06661763426877114,5400,0.5895459140381294,3323,0.2593853499137701,0.5159053960427723,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_nodeframe_recon_s47,node-frame,on,47,0.27743381212396384,9000,0.27895832714061863,8723,0.22942534826013708,0.06577001872032043,5400,0.6253973477453765,3323,0.2729877531545849,0.5108019854841408,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recoff_s43,tsd,off,43,0.20692930763462103,9000,0.2084996204254289,8723,0.15747862722228592,0.1331644314442621,5400,0.33092213637436074,3323,0.2078963220580782,0.23192632963068124,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recoff_s44,tsd,off,44,0.2090392533749467,9000,0.20987261717450226,8723,0.1827958150228774,0.13561183468542354,5400,0.33054918215825935,3323,0.2095758230838024,0.22139744341793297,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recoff_s45,tsd,off,45,0.20651756148183595,9000,0.2094725257043058,8723,0.11346285782622452,0.13529489963799166,5400,0.3300139583730077,3323,0.20936284243514178,0.21373164223841828,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recoff_s46,tsd,off,46,0.208825979610423,9000,0.2104206095158192,8723,0.15860952955709912,0.1353591237039346,5400,0.33239834751888164,3323,0.20984084761884364,0.23293337285773755,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recoff_s47,tsd,off,47,0.2085689740814195,9000,0.21063454851015656,8723,0.143522021944694,0.13341986729418237,5400,0.33611131004077965,3323,0.20961342232959362,0.2502859505170384,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recon_s43,tsd,on,43,0.27582688941595934,9000,0.2775686301766456,8723,0.22097777513630013,0.06611531893471122,5400,0.6211882151018473,3323,0.27202376844172627,0.4928814347143349,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recon_s44,tsd,on,44,0.2758706996520374,9000,0.27729845290791216,8723,0.23090935795169443,0.06624867184428541,5400,0.6202622861139262,3323,0.27162616875036494,0.4975592039388787,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recon_s45,tsd,on,45,0.27571876515755245,9000,0.277531895431664,8723,0.2186215255146808,0.06641305014262078,5400,0.6206079606019419,3323,0.2716675950961555,0.5052488363136923,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recon_s46,tsd,on,46,0.2796865176130806,9000,0.2816609920822837,8723,0.21750839199987404,0.06794536780740712,5400,0.628956920786567,3323,0.27617628484526047,0.4946379342907081,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
synth_gen_s1_tsd_recon_s47,tsd,on,47,0.27843813584964083,9000,0.28047302770983173,8723,0.21435740770363038,0.06701097495561438,5400,0.6273568931545423,3323,0.27504941541735145,0.4910775890580148,0.5846819234410393,0.600202351878954,0.058823529411764705,0.5044893164691142,0.7149979263445587
